distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(102.885, 105.005]",5.773055451447514e-09,4.723158888004123e-10,3.946524261516362e-14,4.625878821670248e-17,0.0005328183798359006,4.359192264094522e-05
"(105.005, 107.241]",6.123279950459007e-09,4.417374344817954e-10,5.233669152988512e-14,2.912144336223639e-17,0.0005651419997476676,4.0769714778063115e-05
"(107.241, 109.566]",8.529661185602495e-09,4.4295799064286686e-10,1.5741498570963134e-13,1.2433071228613098e-17,0.0007872365494640019,4.088236478839303e-05
"(109.566, 111.942]",6.7107533036395645e-09,4.4472351642974336e-10,3.110146757126536e-14,1.0292459986988124e-16,0.0006193622654061154,4.104531222536658e-05
"(111.942, 114.296]",8.224448721702606e-09,4.297620879178879e-10,4.961961175764969e-14,1.0078400693586476e-17,0.0007590837192182694,3.966532166646974e-05
"(114.296, 116.81]",6.9818948512613765e-09,3.437267433687704e-10,9.258971473564281e-14,1.1277630635984652e-17,0.0006443870034023221,3.1723916052477235e-05
"(116.81, 119.416]",7.716236542737087e-09,3.3127631547257065e-10,8.097555326555077e-14,6.417122069625709e-18,0.0007121623354753819,3.0574816260225484e-05
"(119.416, 122.267]",8.055163477264328e-09,3.19971832374902e-10,1.0756960351476474e-13,7.62281220195704e-17,0.0007434432579706402,2.9531480297209033e-05
"(122.267, 125.3]",5.072606453424532e-09,2.4181199236212797e-10,1.508809683102132e-14,2.4308368070265175e-17,0.0004681711400123667,2.2317796023070495e-05
"(125.3, 128.45]",6.021471385532266e-09,2.338040739980622e-10,2.6056028761812484e-14,1.2827008030796974e-17,0.00055575772299909,2.1579180813725366e-05
"(128.45, 131.832]",4.688489260960316e-09,1.864743883667397e-10,1.5468808482295938e-14,1.7041416854897611e-18,0.0004327194278510738,1.721046719991992e-05
"(131.832, 135.631]",8.281114766949157e-09,2.1229811314166354e-10,3.050070128647311e-14,2.8308739984430325e-18,0.0007642972063008123,1.959384205429688e-05
"(135.631, 139.384]",1.0382461761018126e-08,2.1331765599459583e-10,1.2656328459836976e-13,6.8335397808070815e-18,0.0009582389257714142,1.968793974236543e-05
"(139.384, 143.272]",1.0337047500491586e-08,1.2676302595198502e-10,1.234516098442923e-13,9.620075854312542e-19,0.0009540681361053798,1.1699720243264455e-05
"(143.272, 147.061]",5.852138402837205e-09,1.1869489143450432e-10,1.7494494683188688e-14,2.2519667579002368e-18,0.0005401172617514608,1.0954826310056066e-05
"(147.061, 150.293]",4.1349086012324736e-09,1.1330833004244901e-10,9.925280528340645e-15,3.638161759365677e-18,0.0003816272544421519,1.0457679012937714e-05
