distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(143.744, 147.09]",4.629894519613305e-09,4.2146232589291954e-11,6.072866184862632e-14,7.472366018383858e-19,0.0004067547531261073,3.702715117899655e-06
"(147.09, 150.402]",4.032580577013283e-09,5.7836036678596806e-11,1.1560752460740204e-13,1.5821389415985734e-17,0.0003542702688517709,5.081011494288087e-06
"(150.402, 153.728]",4.032488775147072e-09,4.6885967676405055e-11,6.465319802738738e-14,3.5438805726896826e-17,0.0003542702688517709,4.11911980424289e-06
"(153.728, 157.088]",2.539032215156511e-09,3.526688964864169e-11,3.330888155518938e-14,4.647093157783057e-19,0.00022305905816592982,3.0982667894124696e-06
"(157.088, 160.853]",3.136380158447723e-09,3.440628287237945e-11,4.114345521184225e-14,1.7916688356088572e-18,0.00027554354244026626,3.0227295754700238e-06
"(160.853, 164.899]",2.8377418875278654e-09,4.2570333488667416e-11,4.8985077001611344e-14,7.595514380176548e-18,0.00024930130030309804,3.7398889376464098e-06
"(164.899, 169.036]",4.18184021126363e-09,4.4917156538408944e-11,7.445037409738024e-14,6.399158723146906e-18,0.00036739138992035496,3.9461518705253795e-06
"(169.036, 173.661]",6.27290311979844e-09,6.503463929915741e-11,2.7824162791317917e-13,1.1932983792787582e-17,0.0005510870848805325,5.713423131709576e-06
"(173.661, 178.547]",5.376651700196097e-09,3.27760590301316e-11,2.1945531637709593e-13,3.710901110698092e-18,0.0004723603584690279,2.879507890033182e-06
"(178.547, 183.5]",5.974193447427084e-09,2.037664429986121e-11,1.0970891952032762e-13,1.1713278068627132e-18,0.0005248448427433642,1.7901289550314073e-06
"(183.5, 188.338]",5.974057444662329e-09,1.1644555637287565e-11,9.010961696465953e-14,2.1153966371145107e-19,0.0005248448427433642,1.0230207909582617e-06
"(188.338, 192.915]",5.675483775055731e-09,1.0536736154992871e-11,1.4890690332904158e-13,8.536689676793371e-19,0.0004986026006061961,9.256733446884337e-07
"(192.915, 197.775]",4.7792459557298635e-09,1.1178979998768843e-11,1.8418713317691906e-13,2.5636143448069853e-19,0.00041987587419469146,9.82118108811838e-07
"(197.775, 202.29]",4.032580577013283e-09,1.5553783918204853e-11,8.425192148913283e-14,1.9514892830316863e-18,0.0003542702688517709,1.366431024782133e-06
"(202.29, 206.195]",5.675483775055731e-09,7.33349459184587e-12,7.835679631293585e-14,3.780103922422968e-19,0.0004986026006061961,6.442621668828434e-07
"(206.195, 209.78]",4.480543083496746e-09,6.454926053086274e-12,9.012523123841838e-14,4.500372563090967e-19,0.0003936336320575232,5.670910734678416e-07
"(209.78, 213.381]",3.13645155989922e-09,2.8086464177941224e-12,1.2345284983781997e-13,3.685561972181502e-20,0.00027554354244026626,2.4674520509604923e-07
"(213.381, 217.014]",2.837677286214607e-09,4.130445304801922e-12,4.89839620249024e-14,1.3489255885846567e-19,0.0002493013003030981,3.6287614180806806e-07
"(217.014, 220.281]",8.961290171140628e-10,3.113506499350357e-12,1.1757548112994623e-14,1.2776782373061758e-19,7.872672641150464e-05,2.735277729809276e-07
"(220.281, 223.903]",1.7922172333986987e-09,3.338008120592199e-12,2.351295489471837e-14,2.281838317290535e-19,0.00015745345282300929,2.93257365426507e-07
"(223.903, 228.5]",4.480645085570314e-09,3.223787911744762e-12,7.836893138676479e-14,1.3957085661254088e-19,0.00039363363205752324,2.832162156226008e-07
"(228.5, 235.086]",5.675354572429213e-09,9.805542686653158e-12,1.1362926369098887e-13,1.360436368156839e-18,0.0004986026006061961,8.614561471932265e-07
"(235.086, 243.0]",3.4351612322705742e-09,1.5469182970446888e-11,5.682023018484911e-14,1.6598888622557e-18,0.0003017857845774345,1.3589986623197e-06
"(243.0, 251.277]",7.766274678061029e-09,2.0001257380261888e-11,1.7631093659526734e-13,4.102426860508241e-18,0.0006822982955663737,1.757190465885528e-06
"(251.277, 260.286]",1.2247096567225524e-08,1.6958027199450646e-11,2.2717812952578655e-13,6.032759967276067e-18,0.0010759319276238968,1.489796605526138e-06
"(260.286, 270.265]",1.6129955100588294e-08,2.3783637446764256e-11,6.777893026675083e-13,4.9779134019793285e-18,0.001417081075407084,2.0894876842480268e-06
"(270.265, 281.827]",9.110645007326305e-09,6.77566847032761e-11,1.5865473598896298e-13,1.8158946898777784e-17,0.0008003883851836305,5.9525602645522115e-06
"(281.827, 295.923]",7.915626114177587e-09,5.941547745999988e-11,1.7434891387304576e-13,9.388405636857095e-17,0.0006954194166349577,5.219887356770829e-06
"(295.923, 316.2]",9.85741918825469e-09,3.687801738975903e-11,1.997948000598505e-13,7.516914675501511e-18,0.0008659939905265511,3.2398075837251106e-06
"(316.2, 341.702]",1.598060366447173e-08,4.511090220784321e-11,1.0520930894812712e-12,1.6293666614340375e-17,0.0014039599543384993,3.963173202567857e-06
"(341.702, 379.925]",1.4487419110010676e-08,2.3226011555287804e-11,3.701781741329804e-13,5.385464958070557e-18,0.0012727487436526579,2.040451567155144e-06
"(379.925, 466.471]",7.064322928313204e-08,1.447649268273916e-10,5.723155816075494e-12,2.6782370670729044e-16,0.006206290265440282,1.2718177881493663e-05
"(466.471, 1416.072]",1.5831612635681774e-08,5.3537285935736064e-12,2.4667473174471167e-13,6.580974332482949e-19,0.0013908388332699152,4.703357644026285e-07
