d,y,type,region,func_name
331.31038954941005,1.394003819415323e-05,pdf,australia,lognormal
341.36911261080064,1.2806858112306883e-05,pdf,australia,lognormal
351.7332227437024,1.1761417666485974e-05,pdf,australia,lognormal
362.4119916283156,1.0797300487848598e-05,pdf,australia,lognormal
373.4149724369587,9.908528058770651e-06,pdf,australia,lognormal
384.75200838028815,9.089532349179614e-06,pdf,australia,lognormal
396.4332415129846,8.335129968840514e-06,pdf,australia,lognormal
408.4691218067824,7.64049776609389e-06,pdf,australia,lognormal
420.8704164989643,7.00114980567003e-06,pdf,australia,lognormal
433.6482197246728,6.412915660344872e-06,pdf,australia,lognormal
446.8139624416696,5.871919953350605e-06,pdf,australia,lognormal
460.379422656412,5.3745630906046815e-06,pdf,australia,lognormal
474.35673596059706,4.917503123963632e-06,pdf,australia,lognormal
488.7584063876008,4.497638688838825e-06,pdf,australia,lognormal
503.59731759852207,4.112092961623655e-06,pdf,australia,lognormal
518.8867444078401,3.758198584470267e-06,pdf,australia,lognormal
534.6403646589991,3.4334835070143854e-06,pdf,australia,lognormal
550.8722714605326,3.1356576966749643e-06,pdf,australia,lognormal
567.596985793689,2.8626006711466815e-06,pdf,australia,lognormal
584.8294695028281,2.612349808656269e-06,pdf,australia,lognormal
602.5851386802102,2.38308939346339e-06,pdf,australia,lognormal
620.8798774571537,2.173140355952084e-06,pdf,australia,lognormal
639.7300522138986,1.980950668477542e-06,pdf,australia,lognormal
659.1525262208854,1.8050863599027222e-06,pdf,australia,lognormal
679.1646747245563,1.6442231134794028e-06,pdf,australia,lognormal
699.7844004911548,1.4971384143974055e-06,pdf,australia,lognormal
721.0301498224536,1.3627042149423313e-06,pdf,australia,lognormal
742.9209290577223,1.2398800867672202e-06,pdf,australia,lognormal
765.4763215767008,1.1277068312950806e-06,pdf,australia,lognormal
788.7165053187916,1.0253005207281541e-06,pdf,australia,lognormal
812.6622708341417,9.318469435458898e-07,pdf,australia,lognormal
837.3350398827615,8.465964297270447e-07,pdf,australia,lognormal
862.7568845983285,7.688590322326535e-07,pdf,australia,lognormal
888.9505472337963,6.980000425364683e-07,pdf,australia,lognormal
915.939460506505,6.334358191881935e-07,pdf,australia,lognormal
943.7477685609688,5.746299095438873e-07,pdf,australia,lognormal
972.4003485681056,5.210894458974363e-07,pdf,australia,lognormal
1001.9228329802266,4.7236179829871293e-07,pdf,australia,lognormal
1032.3416324616967,4.2803146734852704e-07,pdf,australia,lognormal
1063.6839595157885,3.877172012191682e-07,pdf,australia,lognormal
1095.9778528288352,3.5106932206339725e-07,pdf,australia,lognormal
1129.2522023535084,3.1776724784523293e-07,pdf,australia,lognormal
1163.5367751536178,2.875171964544683e-07,pdf,australia,lognormal
1198.8622420335755,2.6005005975445527e-07,pdf,australia,lognormal
1235.260204976344,2.3511943596091522e-07,pdf,australia,lognormal
1272.7632254144028,2.1249980945965148e-07,pdf,australia,lognormal
1311.4048533590535,1.9198486784434126e-07,pdf,australia,lognormal
1351.219657414074,1.733859465936025e-07,pdf,australia,lognormal
1392.2432557006234,1.565305924103781e-07,pdf,australia,lognormal
1434.5123477210318,1.4126123681796557e-07,pdf,australia,lognormal
1478.064747189987,1.274339721468602e-07,pdf,australia,lognormal
1522.9394158624918,1.1491742255640903e-07,pdf,australia,lognormal
1569.1764983888525,1.035917032163549e-07,pdf,australia,lognormal
1616.8173582278769,9.334746122693269e-08,pdf,australia,lognormal
1665.904614650413,8.408499228353873e-08,pdf,australia,lognormal
1716.4821808663437,7.571342749431483e-08,pdf,australia,lognormal
1768.5953033091014,6.814998513748374e-08,pdf,australia,lognormal
1822.2906021129115,6.13192825010389e-08,pdf,australia,lognormal
1877.616112818922,5.515270328163241e-08,pdf,australia,lognormal
1934.621329347556,4.958781633320493e-08,pdf,australia,lognormal
1993.35724827552,4.456784185018333e-08,pdf,australia,lognormal
2053.8764144570787,4.004116134590589e-08,pdf,australia,lognormal
2116.2329680304297,3.596086804530484e-08,pdf,australia,lognormal
2180.482692851172,3.2284354552738305e-08,pdf,australia,lognormal
2246.683066396277,2.897293488207832e-08,pdf,australia,lognormal
2314.893311183139,2.5991498147648915e-08,pdf,australia,lognormal
2385.1744477497423,2.330819141214792e-08,pdf,australia,lognormal
2457.589349243321,2.089412937210449e-08,pdf,australia,lognormal
2532.2027976663594,1.8723128733469443e-08,pdf,australia,lognormal
2609.0815418302386,1.6771465290330486e-08,pdf,australia,lognormal
2688.294357068381,1.50176518691873e-08,pdf,australia,lognormal
2769.912106762334,1.34422354403649e-08,pdf,australia,lognormal
2854.0078057357587,1.2027611827621909e-08,pdf,australia,lognormal
2940.6566855731403,1.0757856567406951e-08,pdf,australia,lognormal
3029.936261921577,9.618570581113667e-09,pdf,australia,lognormal
3121.926403835883,8.59673942760375e-09,pdf,australia,lognormal
3216.7094052290367,7.680604999725562e-09,pdf,australia,lognormal
3314.3700584918934,6.859548618031156e-09,pdf,australia,lognormal
3414.9957303480514,6.123984557840991e-09,pdf,australia,lognormal
3518.676440011638,5.465263122657056e-09,pdf,australia,lognormal
3625.504939718069,4.875582448079388e-09,pdf,australia,lognormal
3735.576797699719,4.347908286229149e-09,pdf,australia,lognormal
3848.990483680773,3.875901081577755e-09,pdf,australia,lognormal
3965.847456967748,3.453849705365271e-09,pdf,australia,lognormal
4086.252257214464,3.076611267785122e-09,pdf,australia,lognormal
4210.312597942694,2.7395564751102025e-09,pdf,australia,lognormal
4338.139462902118,2.43852004322221e-09,pdf,australia,lognormal
0.1030765026440506,0.00045483573603773505,cdf,australia,lognormal
0.1062059487071315,0.0009308757535446896,cdf,australia,lognormal
0.1094304060716294,0.0014289232781874175,cdf,australia,lognormal
0.1127527593206991,0.0019498019198972575,cdf,australia,lognormal
0.1161759806146555,0.0024943556712341353,cdf,australia,lognormal
0.1197031323498533,0.0030634488746644844,cdf,australia,lognormal
0.1233373698982915,0.003657966157396717,cdf,australia,lognormal
0.1270819444303926,0.004278812332429899,cdf,australia,lognormal
0.1309402058234833,0.004926912264488229,cdf,australia,lognormal
0.134915605658578,0.005603210699534407,cdf,australia,lognormal
0.1390117003081453,0.006308672056580023,cdf,australia,lognormal
0.1432321541176208,0.007044280180541159,cdf,australia,lognormal
0.1475807426835121,0.007811038054921551,cdf,australia,lognormal
0.1520613562310278,0.008609967473144504,cdf,australia,lognormal
0.1566780030942534,0.009442108667399066,cdf,australia,lognormal
0.1614348133019869,0.010308519893914356,cdf,australia,lognormal
0.1663360422724409,0.011210276973629545,cdf,australia,lognormal
0.1713860746201186,0.012148472787286167,cdf,australia,lognormal
0.1765894280782674,0.013124216724032509,cdf,australia,lognormal
0.1819507575404204,0.01413863408269894,cdf,australia,lognormal
0.1874748592246398,0.015192865424976493,cdf,australia,lognormal
0.19316667496419,0.016288065879810153,cdf,australia,lognormal
0.1990312966284757,0.017425404398401345,cdf,australia,lognormal
0.2050739706782031,0.01860606295930352,cdf,australia,lognormal
0.2113001028588365,0.019831235723187388,cdf,australia,lognormal
0.2177152630365507,0.021102128136951018,cdf,australia,lognormal
0.2243251901810052,0.022419955986952747,cdf,australia,lognormal
0.2311357974993971,0.023785944401251854,cdf,australia,lognormal
0.2381531777263861,0.02520132680085372,cdf,australia,lognormal
0.2453836085746241,0.02666734380007213,cdf,australia,lognormal
0.2528335583507651,0.028185242056240654,cdf,australia,lognormal
0.2605096917419788,0.02975627306912862,cdf,australia,lognormal
0.2684188757781467,0.03138169193054466,cdf,australia,lognormal
0.2765681859750716,0.03306275602473988,cdf,australia,lognormal
0.2849649126641979,0.034800723680356895,cdf,australia,lognormal
0.2936165675145056,0.03659685277480625,cdf,australia,lognormal
0.3025308902524106,0.03845239929208967,cdf,australia,lognormal
0.3117158555856849,0.040368615835230375,cdf,australia,lognormal
0.3211796803375892,0.042346750094611675,cdf,australia,lognormal
0.330930830797602,0.0443880432736689,cdf,australia,lognormal
0.3409780302953181,0.04649372847352268,cdf,australia,lognormal
0.3513302670042955,0.048665029038287115,cdf,australia,lognormal
0.3619968019828297,0.05090315686292996,cdf,australia,lognormal
0.3729871774588492,0.053209310665706236,cdf,australia,lognormal
0.3843112253663439,0.055584674227330176,cdf,australia,lognormal
0.3959790761409637,0.058030414599192295,cdf,australia,lognormal
0.4080011677826543,0.06054768028306808,cdf,australia,lognormal
0.4203882551934388,0.0631375993849037,cdf,australia,lognormal
0.4331514197986989,0.06580127774539844,cdf,australia,lognormal
0.4463020794605609,0.06853979705023636,cdf,australia,lognormal
0.4598519986922575,0.07135421292294751,cdf,australia,lognormal
0.4738132991826017,0.07424555300350365,cdf,australia,lognormal
0.4881984706399875,0.07721481501587248,cdf,australia,lognormal
0.5030203819656197,0.08026296482786903,cdf,australia,lognormal
0.5182922927659673,0.08339093450675146,cdf,australia,lognormal
0.5340278652147404,0.0865996203741109,cdf,australia,lognormal
0.5502411762750008,0.08988988106370074,cdf,australia,lognormal
0.5669467302923419,0.0932625355859402,cdf,australia,lognormal
0.5841594719704021,0.09671836140290727,cdf,australia,lognormal
0.6018947997403212,0.10025809251771046,cdf,australia,lognormal
0.620168579536098,0.10388241758219285,cdf,australia,lognormal
0.6389971589881747,0.10759197802697852,cdf,australia,lognormal
0.6583973820479432,0.11138736621791803,cdf,australia,lognormal
0.6783866040562591,0.11526912364302724,cdf,australia,lognormal
0.6989827072694407,0.1192377391340408,cdf,australia,lognormal
0.720204116856645,0.12329364712671935,cdf,australia,lognormal
0.7420698173829302,0.12743722596405582,cdf,australia,lognormal
0.7645993697927508,0.13166879624652209,cdf,australia,lognormal
0.787812928909079,0.13598861923348282,cdf,australia,lognormal
0.8117312614638071,0.1403968952998766,cdf,australia,lognormal
0.8363757646755602,0.14489376245222665,cdf,australia,lognormal
0.8617684853915385,0.1494792949079955,cdf,australia,lognormal
0.8879321398105154,0.1541535017422358,cdf,australia,lognormal
0.9148901338046332,0.1589163256054189,cdf,australia,lognormal
0.9426665838581768,0.16376764151623752,cdf,australia,lognormal
0.9712863386420586,0.16870725573308437,cdf,australia,lognormal
1.0007750012433123,0.1737349047078009,cdf,australia,lognormal
1.031158952069484,0.17885025412517216,cdf,australia,lognormal
1.0624653724484128,0.1840528980315148,cdf,australia,lognormal
1.0947222689445062,0.18934235805556152,cdf,australia,lognormal
1.127958498413271,0.19471808272469723,cdf,australia,lognormal
1.1622037938165068,0.2001794468794371,cdf,australia,lognormal
1.197488790821269,0.20572575118886544,cdf,australia,lognormal
1.2338450552063744,0.2113562217695691,cdf,australia,lognormal
1.271305111100988,0.2170700099104103,cdf,australia,lognormal
1.3099024700805435,0.22286619190527945,cdf,australia,lognormal
1.3496716611460304,0.22874376899576024,cdf,australia,lognormal
1.3906482616134608,0.23470166742541795,cdf,australia,lognormal
1.4328689289411536,0.24073873860719935,cdf,australia,lognormal
1.476371433523313,0.24685375940519722,cdf,australia,lognormal
1.5211946924792297,0.2530454325317927,cdf,australia,lognormal
1.56737880446834,0.259312387060944,cdf,australia,lognormal
1.6149650855622786,0.2656531790581376,cdf,australia,lognormal
1.6639961062060271,0.27206629232726487,cdf,australia,lognormal
1.714515729301222,0.278550139274426,cdf,australia,lognormal
1.7665691494456788,0.28510306188840046,cdf,australia,lognormal
1.8202029333642489,0.29172333283726004,cdf,australia,lognormal
1.8754650615671768,0.2984091566803335,cdf,australia,lognormal
1.9324049712732208,0.30515867119446427,cdf,australia,lognormal
1.9910736006359373,0.3119699488132354,cdf,australia,lognormal
2.0515234343126925,0.31884099817757044,cdf,australia,lognormal
2.1138085504171675,0.3257697657958529,cdf,australia,lognormal
2.177984668897371,0.33275413781144697,cdf,australia,lognormal
2.2441092013824164,0.3397919418752383,cdf,australia,lognormal
2.312241302542672,0.3468809491205631,cdf,australia,lognormal
