region,createdat,latitude,longitude,label,kind,geometry
2,2018-11-06 21:55:48+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-06 21:55:57+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-07 08:28:09+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-07 23:43:20+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-08 14:15:33+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-09 08:32:37+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-09 22:10:54+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-12 08:30:04+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-13 00:00:15+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-13 00:00:46+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-13 08:17:42+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-14 08:27:57+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-14 21:10:28+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-16 08:34:19+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-21 08:44:46+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-23 08:45:20+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-26 08:39:08+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-26 23:34:35+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-26 23:34:44+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-27 08:39:21+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-27 21:48:44+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-27 21:48:49+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-28 21:17:02+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-29 08:24:52+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-30 02:01:48+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-11-30 02:01:59+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-30 08:25:43+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-11-30 20:04:17+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-03 08:38:32+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-03 21:02:23+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-04 08:36:40+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-04 23:46:03+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-04 23:46:10+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-05 08:34:42+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-05 21:16:45+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-05 23:00:24+00:00,-23.50349129,-46.62374007,other,region,POINT (-46.62374007 -23.50349129)
2,2018-12-11 08:50:32+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-12 08:24:55+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-12 21:44:14+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-12 21:44:22+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-13 08:49:05+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-13 20:28:42+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-14 08:39:28+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-17 08:51:58+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-18 11:36:47+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-19 09:01:06+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-19 22:24:19+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-19 22:24:29+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-20 08:34:13+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-21 02:05:30+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-21 02:05:43+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-21 08:29:16+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-21 20:58:03+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-21 21:08:55+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-27 08:30:18+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-27 20:04:17+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2018-12-27 20:04:28+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2018-12-28 20:53:24+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-01-07 08:20:19+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-07 20:08:24+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-01-07 20:08:32+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-08 08:38:17+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-11 08:35:17+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-14 08:39:33+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-14 20:20:35+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-01-15 08:31:48+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-15 20:48:29+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
18,2019-01-22 13:50:31+00:00,-23.50351745,-46.6282093,other,region,POINT (-46.6282093 -23.50351745)
2,2019-01-24 20:33:28+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-01-24 20:38:29+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-25 08:31:52+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-28 08:58:53+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-28 20:31:07+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-01-28 20:37:05+00:00,-23.50349129,-46.62374007,other,region,POINT (-46.62374007 -23.50349129)
2,2019-01-28 22:05:37+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-29 08:15:43+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-01-31 20:32:03+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-01-31 20:39:27+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-04 09:22:30+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-04 20:29:41+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-04 20:30:00+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
225,2019-02-04 23:30:32+00:00,-23.50284862,-46.62646706,other,region,POINT (-46.62646706 -23.50284862)
2,2019-02-05 08:41:16+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-05 20:49:42+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-06 08:30:15+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-06 20:20:39+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-07 20:39:26+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-07 20:40:36+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-08 21:04:58+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-08 21:05:24+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-11 08:45:06+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-12 08:37:02+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-12 20:10:13+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-12 20:10:19+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-13 08:36:29+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-13 22:30:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-15 08:25:33+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-15 22:18:14+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-15 22:18:21+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-18 21:24:02+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-19 09:16:13+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-19 21:37:25+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-19 21:37:40+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-20 09:31:08+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-22 09:15:00+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-23 00:08:38+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-23 00:08:45+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-25 21:18:03+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-27 09:38:26+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-27 21:54:51+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-02-27 21:54:56+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-02-28 09:28:10+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-01 09:24:37+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-01 21:37:39+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-03-01 21:44:21+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-06 09:16:01+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-06 21:19:49+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-11 09:26:55+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-12 00:13:17+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-03-12 00:13:33+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-12 09:36:44+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-12 22:15:34+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-14 21:30:42+00:00,-23.50349129,-46.62374007,other,region,POINT (-46.62374007 -23.50349129)
2,2019-03-14 23:29:56+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-19 09:30:34+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-19 22:41:01+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-20 09:27:33+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-20 23:57:54+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-03-20 23:58:03+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-22 09:41:19+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-26 09:29:44+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-28 00:02:48+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-03-28 00:02:54+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-03-28 21:37:03+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-01 09:28:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-01 21:13:21+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-01 21:13:48+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-02 09:25:11+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-02 21:34:22+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-02 21:34:27+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-03 09:17:04+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-03 22:28:37+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-08 09:32:17+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-08 22:35:37+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-09 09:33:53+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-09 22:25:05+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-10 09:25:41+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-11 00:03:31+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-11 00:08:23+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-15 10:23:11+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-16 00:05:32+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-16 00:05:38+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-17 00:30:15+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-17 00:30:20+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-17 09:36:01+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-17 23:53:42+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-17 23:53:52+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-23 09:59:24+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-24 00:06:52+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-24 00:07:03+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-24 10:15:16+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-25 00:06:25+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-04-25 00:06:30+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-04-30 09:23:44+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-01 02:17:54+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-01 02:18:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-02 22:35:00+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-02 23:04:17+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-03 09:37:05+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-04 00:50:40+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-04 00:50:46+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-06 09:39:29+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-06 22:48:33+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-07 09:15:26+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-07 23:59:03+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-07 23:59:10+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-08 10:09:18+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-08 23:53:32+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-08 23:53:40+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-13 10:07:34+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-14 00:04:37+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-14 00:04:47+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-14 09:23:38+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-14 23:59:32+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-15 00:00:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-15 10:07:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-15 23:53:40+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-15 23:53:52+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-20 10:06:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-20 23:56:11+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-20 23:57:12+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-22 10:14:57+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-22 23:54:46+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-22 23:55:11+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-22 23:59:40+00:00,-23.50292993,-46.6236258,other,region,POINT (-46.6236258 -23.50292993)
2,2019-05-23 10:19:17+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-23 23:58:39+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-23 23:58:46+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-27 10:35:25+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-27 23:59:56+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-28 00:00:10+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-28 10:17:10+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-29 00:01:47+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-29 00:02:27+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-29 10:20:03+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
2,2019-05-30 00:00:31+00:00,-23.50256163,-46.62479061,other,region,POINT (-46.62479061 -23.50256163)
2,2019-05-30 00:00:52+00:00,-23.50241866,-46.62407926,other,region,POINT (-46.62407926 -23.50241866)
3,2018-07-21 00:37:05+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
3,2018-07-26 00:20:13+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
38,2018-08-08 21:47:53+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
39,2018-08-09 00:46:27+00:00,-23.50235,-46.629784,other,region,POINT (-46.629784 -23.50235)
38,2018-08-15 22:22:38+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
39,2018-08-23 00:12:43+00:00,-23.50240131,-46.62975126,other,region,POINT (-46.62975126 -23.50240131)
38,2018-08-29 21:56:41+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
3,2018-09-07 01:05:21+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
38,2018-09-12 22:15:06+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
38,2018-09-19 22:25:17+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
38,2018-09-21 23:04:54+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
7,2018-09-22 00:25:15+00:00,-23.5039051,-46.63932182,other,region,POINT (-46.63932182 -23.5039051)
38,2018-09-26 23:06:08+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
38,2018-10-03 22:41:55+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
38,2018-10-05 23:37:46+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
7,2018-10-08 22:21:13+00:00,-23.50454064,-46.64070961,other,region,POINT (-46.64070961 -23.50454064)
3,2018-10-27 01:27:39+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
38,2018-10-31 22:21:45+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
39,2018-11-07 21:12:36+00:00,-23.5023658,-46.62977256,other,region,POINT (-46.62977256 -23.5023658)
38,2018-11-07 21:19:03+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
38,2018-11-09 21:24:36+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
129,2018-11-09 22:00:14+00:00,-23.50239786,-46.62817058,other,region,POINT (-46.62817058 -23.50239786)
38,2018-11-21 21:40:28+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
38,2018-11-28 21:48:37+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
39,2018-11-30 20:14:57+00:00,-23.5023658,-46.62977256,other,region,POINT (-46.62977256 -23.5023658)
3,2018-12-13 00:49:56+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
39,2019-01-04 14:09:17+00:00,-23.5023658,-46.62977256,other,region,POINT (-46.62977256 -23.5023658)
74,2019-01-11 23:30:45+00:00,-23.4929743,-46.62652798,other,region,POINT (-46.62652798 -23.4929743)
74,2019-01-12 00:34:45+00:00,-23.49308,-46.62662,other,region,POINT (-46.62662 -23.49308)
39,2019-01-23 16:33:11+00:00,-23.5023658,-46.62977256,other,region,POINT (-46.62977256 -23.5023658)
129,2019-01-23 16:42:59+00:00,-23.50231286,-46.6286892,other,region,POINT (-46.6286892 -23.50231286)
3,2019-02-05 23:05:51+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
227,2019-02-06 23:16:08+00:00,-23.50060026,-46.63842985,other,region,POINT (-46.63842985 -23.50060026)
7,2019-02-12 23:09:27+00:00,-23.50420664,-46.64021721,other,region,POINT (-46.64021721 -23.50420664)
38,2019-02-13 20:51:07+00:00,-23.5034212,-46.6304158,other,region,POINT (-46.6304158 -23.5034212)
7,2019-02-19 00:49:52+00:00,-23.5039051,-46.63932182,other,region,POINT (-46.63932182 -23.5039051)
39,2019-03-04 21:11:18+00:00,-23.50236145,-46.63068547,other,region,POINT (-46.63068547 -23.50236145)
3,2019-03-14 00:19:43+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
39,2019-04-02 21:44:03+00:00,-23.5023658,-46.62977256,other,region,POINT (-46.62977256 -23.5023658)
3,2019-04-04 00:23:19+00:00,-23.49882611,-46.63796385,other,region,POINT (-46.63796385 -23.49882611)
227,2019-05-22 00:05:45+00:00,-23.50060026,-46.63842985,other,region,POINT (-46.63842985 -23.50060026)
4,2018-07-21 01:38:36+00:00,-23.48082564,-46.64639751,other,region,POINT (-46.64639751 -23.48082564)
